问题 ID,说明,状态,严重性,故事点,项目路径,位置种类,路径,折线图,列,事件 ID,帮助链接,程序集名称,程序集版本,程序集公钥,片段
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,58,16,T:System.Windows.Forms.DataGridView,,,,,foreach (DataGridViewRow row in dataGridView1.SelectedRows)                  {                      if (!row.IsNewRow) dataGridView1.Rows.Remove(row);                  }
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,58,16,T:System.Windows.Forms.DataGridViewSelectedRowCollection,,,,,foreach (DataGridViewRow row in dataGridView1.SelectedRows)                  {                      if (!row.IsNewRow) dataGridView1.Rows.Remove(row);                  }
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,58,16,P:System.Windows.Forms.DataGridView.SelectedRows,,,,,foreach (DataGridViewRow row in dataGridView1.SelectedRows)                  {                      if (!row.IsNewRow) dataGridView1.Rows.Remove(row);                  }
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,56,12,T:System.Windows.Forms.DataGridView,,,,,if (dataGridView1.SelectedRows.Count > 0)              {                  foreach (DataGridViewRow row in dataGridView1.SelectedRows)                  {                      if (!row.IsNewRow) dataGridView1.Rows.Remove(row);                  }                  RenumberRows();              }
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,56,12,T:System.Windows.Forms.DataGridViewSelectedRowCollection,,,,,if (dataGridView1.SelectedRows.Count > 0)              {                  foreach (DataGridViewRow row in dataGridView1.SelectedRows)                  {                      if (!row.IsNewRow) dataGridView1.Rows.Remove(row);                  }                  RenumberRows();              }
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,56,12,P:System.Windows.Forms.DataGridView.SelectedRows,,,,,if (dataGridView1.SelectedRows.Count > 0)              {                  foreach (DataGridViewRow row in dataGridView1.SelectedRows)                  {                      if (!row.IsNewRow) dataGridView1.Rows.Remove(row);                  }                  RenumberRows();              }
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,56,12,P:System.Windows.Forms.BaseCollection.Count,,,,,if (dataGridView1.SelectedRows.Count > 0)              {                  foreach (DataGridViewRow row in dataGridView1.SelectedRows)                  {                      if (!row.IsNewRow) dataGridView1.Rows.Remove(row);                  }                  RenumberRows();              }
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,48,12,T:System.Windows.Forms.ComboBox,,,,,"string typeName = cboxType.SelectedItem?.ToString() ?? ""Double"";"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,48,12,P:System.Windows.Forms.ComboBox.SelectedItem,,,,,"string typeName = cboxType.SelectedItem?.ToString() ?? ""Double"";"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,43,12,T:System.Windows.Forms.DataGridView,,,,,"dataGridView1.Rows.Add(idx.ToString(), typeName, displayVal);"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,43,12,T:System.Windows.Forms.DataGridViewRowCollection,,,,,"dataGridView1.Rows.Add(idx.ToString(), typeName, displayVal);"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,43,12,P:System.Windows.Forms.DataGridView.Rows,,,,,"dataGridView1.Rows.Add(idx.ToString(), typeName, displayVal);"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,43,12,M:System.Windows.Forms.DataGridViewRowCollection.Add(System.Object[]),,,,,"dataGridView1.Rows.Add(idx.ToString(), typeName, displayVal);"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,39,12,T:System.Windows.Forms.DataGridView,,,,,int idx = dataGridView1.Rows.Count;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,39,12,T:System.Windows.Forms.DataGridViewRowCollection,,,,,int idx = dataGridView1.Rows.Count;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,39,12,P:System.Windows.Forms.DataGridView.Rows,,,,,int idx = dataGridView1.Rows.Count;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,39,12,P:System.Windows.Forms.DataGridViewRowCollection.Count,,,,,int idx = dataGridView1.Rows.Count;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,27,20,T:System.Windows.Forms.DataGridViewDataErrorContexts,,,,,dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,27,20,T:System.Windows.Forms.DataGridViewDataErrorContexts,,,,,dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,27,20,F:System.Windows.Forms.DataGridViewDataErrorContexts.Commit,,,,,dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,27,20,T:System.Windows.Forms.DataGridView,,,,,dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,27,20,M:System.Windows.Forms.DataGridView.CommitEdit(System.Windows.Forms.DataGridViewDataErrorContexts),,,,,dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,26,16,T:System.Windows.Forms.DataGridView,,,,,if (dataGridView1.IsCurrentCellDirty)                      dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,26,16,P:System.Windows.Forms.DataGridView.IsCurrentCellDirty,,,,,if (dataGridView1.IsCurrentCellDirty)                      dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,24,12,T:System.Windows.Forms.DataGridView,,,,,"dataGridView1.CurrentCellDirtyStateChanged += (s, e) =>              {                  if (dataGridView1.IsCurrentCellDirty)                      dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);              };"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,24,12,E:System.Windows.Forms.DataGridView.CurrentCellDirtyStateChanged,,,,,"dataGridView1.CurrentCellDirtyStateChanged += (s, e) =>              {                  if (dataGridView1.IsCurrentCellDirty)                      dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);              };"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,23,12,T:System.Windows.Forms.DataGridView,,,,,dataGridView1.CellValueChanged += Grid_CellValueChanged;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,23,12,T:System.Windows.Forms.DataGridViewCellEventHandler,,,,,dataGridView1.CellValueChanged += Grid_CellValueChanged;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,23,12,T:System.Windows.Forms.DataGridViewCellEventHandler,,,,,dataGridView1.CellValueChanged += Grid_CellValueChanged;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,23,12,E:System.Windows.Forms.DataGridView.CellValueChanged,,,,,dataGridView1.CellValueChanged += Grid_CellValueChanged;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,21,12,T:System.Windows.Forms.ComboBox,,,,,cboxType.SelectedIndex = 0;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,21,12,P:System.Windows.Forms.ComboBox.SelectedIndex,,,,,cboxType.SelectedIndex = 0;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,20,12,T:System.Windows.Forms.ComboBox,,,,,cboxType.Items.AddRange(TypeNames);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,20,12,T:System.Windows.Forms.ComboBox.ObjectCollection,,,,,cboxType.Items.AddRange(TypeNames);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,20,12,P:System.Windows.Forms.ComboBox.Items,,,,,cboxType.Items.AddRange(TypeNames);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,20,12,M:System.Windows.Forms.ComboBox.ObjectCollection.AddRange(System.Object[]),,,,,cboxType.Items.AddRange(TypeNames);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,19,12,T:System.Windows.Forms.DataGridViewComboBoxColumn,,,,,colType.Items.AddRange(TypeNames);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,19,12,T:System.Windows.Forms.DataGridViewComboBoxCell.ObjectCollection,,,,,colType.Items.AddRange(TypeNames);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,19,12,P:System.Windows.Forms.DataGridViewComboBoxColumn.Items,,,,,colType.Items.AddRange(TypeNames);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,19,12,M:System.Windows.Forms.DataGridViewComboBoxCell.ObjectCollection.AddRange(System.Object[]),,,,,colType.Items.AddRange(TypeNames);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.cs,15,8,M:System.Windows.Forms.Form.#ctor,,,,,"public ArrayValueEditorForm(object[] values)          {              InitializeComponent();                colType.Items.AddRange(TypeNames);              cboxType.Items.AddRange(TypeNames);              cboxType.SelectedIndex = 0;                dataGridView1.CellValueChanged += Grid_CellValueChanged;              dataGridView1.CurrentCellDirtyStateChanged += (s, e) =>              {                  if (dataGridView1.IsCurrentCellDirty)                      dataGridView1.CommitEdit(DataGridViewDataErrorContexts.Commit);              };                if (values != null)              {                  for (int i = 0; i < values.Length; i++)                      AddRow(values[i]);              }          }"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,172,44,T:System.Windows.Forms.Button,,,,,btnCancel
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,171,44,T:System.Windows.Forms.Button,,,,,btnOk
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,170,44,T:System.Windows.Forms.Button,,,,,btnRemove
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,169,44,T:System.Windows.Forms.Button,,,,,btnAdd
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,168,46,T:System.Windows.Forms.ComboBox,,,,,cboxType
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,167,63,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,colValue
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,166,64,T:System.Windows.Forms.DataGridViewComboBoxColumn,,,,,colType
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,165,63,T:System.Windows.Forms.DataGridViewTextBoxColumn,,,,,colIndex
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,164,50,T:System.Windows.Forms.DataGridView,,,,,dataGridView1
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,158,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,157,12,T:System.Windows.Forms.DataGridView,,,,,((System.ComponentModel.ISupportInitialize)(this.dataGridView1)).EndInit();
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,156,12,P:System.Windows.Forms.Form.Text,,,,,"this.Text = ""数组元素编辑器"";"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,155,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,155,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,155,12,F:System.Windows.Forms.FormStartPosition.CenterParent,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,155,12,T:System.Windows.Forms.FormStartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,155,12,P:System.Windows.Forms.Form.StartPosition,,,,,this.StartPosition = System.Windows.Forms.FormStartPosition.CenterParent;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,154,12,P:System.Windows.Forms.Control.Name,,,,,"this.Name = ""ArrayValueEditorForm"";"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,153,12,P:System.Windows.Forms.Form.MinimumSize,,,,,"this.MinimumSize = new System.Drawing.Size(450, 350);"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,152,12,P:System.Windows.Forms.Form.MaximizeBox,,,,,this.MaximizeBox = false;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,151,12,P:System.Windows.Forms.Form.MinimizeBox,,,,,this.MinimizeBox = false;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,150,12,T:System.Windows.Forms.DataGridView,,,,,this.Controls.Add(this.dataGridView1);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,150,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.dataGridView1);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,150,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.dataGridView1);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,150,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.dataGridView1);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,149,12,T:System.Windows.Forms.ComboBox,,,,,this.Controls.Add(this.cboxType);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,149,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.cboxType);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,149,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.cboxType);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,149,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.cboxType);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,148,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.btnAdd);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,148,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.btnAdd);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,148,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.btnAdd);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,148,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.btnAdd);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,147,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.btnRemove);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,147,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.btnRemove);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,147,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.btnRemove);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,147,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.btnRemove);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,146,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.btnOk);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,146,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.btnOk);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,146,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.btnOk);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,146,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.btnOk);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,145,12,T:System.Windows.Forms.Button,,,,,this.Controls.Add(this.btnCancel);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,145,12,T:System.Windows.Forms.Control.ControlCollection,,,,,this.Controls.Add(this.btnCancel);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,145,12,P:System.Windows.Forms.Control.Controls,,,,,this.Controls.Add(this.btnCancel);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,145,12,M:System.Windows.Forms.Control.ControlCollection.Add(System.Windows.Forms.Control),,,,,this.Controls.Add(this.btnCancel);
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,144,12,P:System.Windows.Forms.Form.ClientSize,,,,,"this.ClientSize = new System.Drawing.Size(534, 451);"
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,143,12,T:System.Windows.Forms.Button,,,,,this.CancelButton = this.btnCancel;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,143,12,T:System.Windows.Forms.IButtonControl,,,,,this.CancelButton = this.btnCancel;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,143,12,P:System.Windows.Forms.Form.CancelButton,,,,,this.CancelButton = this.btnCancel;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,142,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,142,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,142,12,F:System.Windows.Forms.AutoScaleMode.Font,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
Api.0001,对所选 .NET 版本二进制不兼容,Active,Mandatory,1,CapeOpen\CapeOpen.csproj,File,CapeOpen\Parameters\ArrayValueEditorForm.Designer.cs,142,12,T:System.Windows.Forms.AutoScaleMode,,,,,this.AutoScaleMode = System.Windows.Forms.AutoScaleMode.Font;
